"Entity DCID","Entity properties isoCode","Entity properties name","Variable DCID","Variable observation date","Variable observation metadata importName","Variable observation metadata provenanceUrl","Variable observation metadata scalingFactor","Variable observation metadata unit","Variable observation metadata unitDisplayName","Variable observation value","Variable perCapita DCID","Variable perCapita observation date","Variable perCapita observation metadata importName","Variable perCapita observation metadata provenanceUrl","Variable perCapita observation metadata scalingFactor","Variable perCapita observation metadata unit","Variable perCapita observation metadata unitDisplayName","Variable perCapita observation value","Variable perCapita perCapitaValue","Variable perCapita properties name","Variable properties name"
"geoId/02016","","Aleutians West Census Area","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",290.32,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",5678,0.051130679816836916,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/02020","","Anchorage Municipality","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",17011.14,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",291377,0.058381890128596285,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/02050","","Bethel Census Area","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",961.45,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",18267,0.052633163628400946,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/02060","","Bristol Bay Borough","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",53.57,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",881,0.060805902383654936,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/02068","","Denali Borough","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",39.63,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",2047,0.019360039081582806,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/02070","","Dillingham Census Area","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",274.12,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",5003,0.054791125324805116,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/02090","","Fairbanks North Star Borough","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",2117.69,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",98749,0.021445179191688018,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/02100","","Haines Borough","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",55.65,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",2502,0.02224220623501199,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/02105","","Hoonah-Angoon Census Area","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",47.72,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",2139,0.02230949041608228,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/02110","","Juneau City and Borough","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",694.22,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",32044,0.021664586193983273,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/02122","","Kenai Peninsula Borough","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",2990.46,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",58609,0.05102390417853913,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/02130","","Ketchikan Gateway Borough","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",276.9,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",13881,0.019948130538145665,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/02150","","Kodiak Island Borough","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",730.46,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",13389,0.05455672567032639,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/02164","","Lake and Peninsula Borough","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",89.7,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",1586,0.05655737704918033,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/02170","","Matanuska-Susitna Borough","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",4781.45,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",107325,0.044551129746098296,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/02180","","Nome Census Area","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",258.67,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",10073,0.02567953936265264,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/02185","","North Slope Borough","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",264.02,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",9455,0.027923849814912742,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/02188","","Northwest Arctic Borough","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",163.26,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",7715,0.02116137394685677,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/02195","","Petersburg Borough","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",84.68,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",3256,0.026007371007371008,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/02198","","Prince of Wales-Hyder Census Area","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",114.22,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",6372,0.01792529817953547,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/02220","","Sitka City and Borough","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",197.11,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",8555,0.02304032729398013,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/02230","","Skagway Municipality","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",21.49,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",1172,0.018336177474402728,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/02240","","Southeast Fairbanks Census Area","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",152.54,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",6946,0.021960840771667146,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/02261","","Valdez-Cordova Census Area","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",536.72,"Count_Person","1999","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",10256,0.05233229329173167,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/02275","","Wrangell City and Borough","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",48.68,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",2521,0.019309797699325663,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/02282","","Yakutat City and Borough","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",35.57,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",600,0.059283333333333334,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/02290","","Yukon-Koyukuk Census Area","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",155.87,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",5375,0.028999069767441862,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/04001","","Apache County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",1835.49,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",71819,0.025557164538631837,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/04003","","Cochise County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",5868.11,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",126581,0.04635853722122593,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/04005","","Coconino County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",4713.43,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",142914,0.03298088360832389,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/04007","","Gila County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",3979.3,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",53833,0.07391934315382759,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/04009","","Graham County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",2727.3,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",38032,0.07171066470340766,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/04011","","Greenlee County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",627.36,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",9424,0.0665704584040747,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/04012","","La Paz County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",1180.1,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",21030,0.05611507370423204,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/04013","","Maricopa County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",240250.49,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",4405306,0.05453661788761098,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
"geoId/04015","","Mohave County","RetailDrugDistribution_DrugDistribution_Oxycodone","2017-10","DEA_ARCOS","https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/","","Grams","g",18332.41,"Count_Person","2018","USCensusPEP_Annual_Population","https://www2.census.gov/programs-surveys/popest/tables","","","",210371,0.08714323742340913,"Total Population","Amount of Oxycodone Distributed Through Retail Drug Channels"
